Date,MSTR_Close,BTC-USD_Close,BTC_Purchased,Total_BTC,Total_Investment_USD,Total_Assets,Total_Liabilities,Gross_Profit,MSTR_Market_Cap_USD,BTC_Holdings_Value_USD,BTC_to_Market_Cap_Ratio,Financial_Leverage_Ratio,Net_Assets_USD,BTC_to_Net_Assets_Ratio,Gross_Profit_Margin,Year
2023-12-31,63.0,42265,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,11557887827.0,7994460215.0,0.6917,0.5455,2164528000.0,3.693,0.008306,2023
2024-01-01,63.0,44167,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,11557887827.0,8354250853.0,0.7228,0.5455,2164528000.0,3.86,0.008306,2024
2024-01-02,68.0,44957,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,12537422708.0,8503799789.0,0.6783,0.5455,2164528000.0,3.929,0.007657,2024
2024-01-03,63.0,42848,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,11547640543.0,8104732449.0,0.7019,0.5455,2164528000.0,3.744,0.008313,2024
2024-01-04,65.0,44179,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,12000536262.0,8356632222.0,0.6964,0.5455,2164528000.0,3.861,0.008,2024
2024-01-05,63.0,44162,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,11548007016.0,8353373079.0,0.7234,0.5455,2164528000.0,3.859,0.008313,2024
2024-01-06,63.0,43989,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,11548007016.0,8320556293.0,0.7205,0.5455,2164528000.0,3.844,0.008313,2024
2024-01-07,63.0,43943,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,11548007016.0,8311836921.0,0.7198,0.5455,2164528000.0,3.84,0.008313,2024
2024-01-08,59.0,46970,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,10942865147.0,8884470813.0,0.8119,0.5455,2164528000.0,4.105,0.008773,2024
2024-01-09,57.0,46139,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,10563714268.0,8727330018.0,0.8262,0.5455,2164528000.0,4.032,0.009088,2024
2024-01-10,56.0,46627,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,10351082441.0,8819644084.0,0.8521,0.5455,2164528000.0,4.075,0.009274,2024
2024-01-11,53.0,46368,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9811450589.0,8770618030.0,0.8939,0.5455,2164528000.0,4.052,0.009784,2024
2024-01-12,48.0,42853,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8884616620.0,8105676721.0,0.9123,0.5455,2164528000.0,3.745,0.01081,2024
2024-01-13,48.0,42842,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8884616620.0,8103636708.0,0.9121,0.5455,2164528000.0,3.744,0.01081,2024
2024-01-14,48.0,41796,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8884616620.0,7905764381.0,0.8898,0.5455,2164528000.0,3.652,0.01081,2024
2024-01-15,48.0,42511,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8884616620.0,8041138889.0,0.9051,0.5455,2164528000.0,3.715,0.01081,2024
2024-01-16,48.0,43154,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8822583560.0,8162757905.0,0.9252,0.5455,2164528000.0,3.771,0.01088,2024
2024-01-17,49.0,42742,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9131101479.0,8084772690.0,0.8854,0.5455,2164528000.0,3.735,0.01051,2024
2024-01-18,48.0,41262,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8904196052.0,7804718383.0,0.8765,0.5455,2164528000.0,3.606,0.01078,2024
2024-01-19,48.0,41618,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8801722520.0,7872121542.0,0.8944,0.5455,2164528000.0,3.637,0.01091,2024
2024-01-20,48.0,41665,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8801722520.0,7881045580.0,0.8954,0.5455,2164528000.0,3.641,0.01091,2024
2024-01-21,48.0,41545,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8801722520.0,7858385262.0,0.8928,0.5455,2164528000.0,3.631,0.01091,2024
2024-01-22,47.0,39507,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8603912956.0,7472818503.0,0.8685,0.5455,2164528000.0,3.452,0.01116,2024
2024-01-23,45.0,39845,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8237936956.0,7536785930.0,0.9149,0.5455,2164528000.0,3.482,0.01165,2024
2024-01-24,45.0,40077,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8252575633.0,7580578588.0,0.9186,0.5455,2164528000.0,3.502,0.01163,2024
2024-01-25,45.0,39933,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8376824641.0,7553479895.0,0.9017,0.5455,2164528000.0,3.49,0.01146,2024
2024-01-26,49.0,41816,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9048756739.0,7909661167.0,0.8741,0.5455,2164528000.0,3.654,0.01061,2024
2024-01-27,49.0,42120,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9048756739.0,7967008344.0,0.8805,0.5455,2164528000.0,3.681,0.01061,2024
2024-01-28,49.0,42035,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9048756739.0,7951032557.0,0.8787,0.5455,2164528000.0,3.673,0.01061,2024
2024-01-29,51.0,43288,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9402106522.0,8187971748.0,0.8709,0.5455,2164528000.0,3.783,0.01021,2024
2024-01-30,51.0,42952,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9506409627.0,8124486063.0,0.8546,0.5455,2164528000.0,3.753,0.0101,2024
2024-01-31,50.0,42582,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9171541252.0,8054499824.0,0.8782,0.5455,2164528000.0,3.721,0.01047,2024
2024-02-01,50.0,43075,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9213079745.0,8147782545.0,0.8844,0.5455,2164528000.0,3.764,0.01042,2024
2024-02-02,50.0,43185,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9151229572.0,8168605300.0,0.8926,0.5455,2164528000.0,3.774,0.01049,2024
2024-02-03,50.0,42992,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9151229572.0,8131984087.0,0.8886,0.5455,2164528000.0,3.757,0.01049,2024
2024-02-04,50.0,42583,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,9151229572.0,8054684541.0,0.8802,0.5455,2164528000.0,3.721,0.01049,2024
2024-02-05,49.0,42658,14620.0,189150.0,5900000000.0,4762528000.0,2598000000.0,96000000.0,8977391531.0,8068887046.0,0.8988,0.5455,2164528000.0,3.728,0.01069,2024
2024-02-06,49.0,43084,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,9112802260.0,8186087656.0,0.8983,0.5455,2164528000.0,3.782,0.01053,2024
2024-02-07,50.0,44318,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,9295973147.0,8420462304.0,0.9058,0.5455,2164528000.0,3.89,0.01033,2024
2024-02-08,58.0,45301,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,10756217304.0,8607297617.0,0.8002,0.5455,2164528000.0,3.977,0.008925,2024
2024-02-09,64.0,47147,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,11826881108.0,8957967851.0,0.7574,0.5455,2164528000.0,4.139,0.008117,2024
2024-02-10,64.0,47771,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,11826881108.0,9076542695.0,0.7675,0.5455,2164528000.0,4.193,0.008117,2024
2024-02-11,64.0,48293,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,11826881108.0,9175844414.0,0.7758,0.5455,2164528000.0,4.239,0.008117,2024
2024-02-12,71.0,49958,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,13129754774.0,9492062304.0,0.7229,0.5455,2164528000.0,4.385,0.007312,2024
2024-02-13,68.0,49742,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12553342295.0,9451063867.0,0.7529,0.5455,2164528000.0,4.366,0.007647,2024
2024-02-14,76.0,51826,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,14087879954.0,9847072109.0,0.699,0.5455,2164528000.0,4.549,0.006814,2024
2024-02-15,71.0,51938,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,13138538958.0,9868325390.0,0.7511,0.5455,2164528000.0,4.559,0.007307,2024
2024-02-16,69.0,52160,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12801108762.0,9910438593.0,0.7742,0.5455,2164528000.0,4.579,0.007499,2024
2024-02-17,69.0,51662,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12801108762.0,9815969257.0,0.7668,0.5455,2164528000.0,4.535,0.007499,2024
2024-02-18,69.0,52122,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12801108762.0,9903283906.0,0.7736,0.5455,2164528000.0,4.575,0.007499,2024
2024-02-19,69.0,51779,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12801108762.0,9838037460.0,0.7685,0.5455,2164528000.0,4.545,0.007499,2024
2024-02-20,70.0,52284,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12900288225.0,9934126250.0,0.7701,0.5455,2164528000.0,4.59,0.007442,2024
2024-02-21,67.0,51839,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12311432416.0,9849444140.0,0.8,0.5455,2164528000.0,4.55,0.007798,2024
2024-02-22,71.0,51304,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,13049789666.0,9747944804.0,0.747,0.5455,2164528000.0,4.503,0.007356,2024
2024-02-23,68.0,50731,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12579327675.0,9639070351.0,0.7663,0.5455,2164528000.0,4.453,0.007632,2024
2024-02-24,68.0,51571,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12579327675.0,9798509296.0,0.7789,0.5455,2164528000.0,4.527,0.007632,2024
2024-02-25,68.0,51733,850.0,190000.0,5930000000.0,4762528000.0,2598000000.0,96000000.0,12579327675.0,9829315273.0,0.7814,0.5455,2164528000.0,4.541,0.007632,2024
2024-02-26,79.0,54522,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,14574628704.0,10522823652.0,0.722,0.5455,2164528000.0,4.861,0.006587,2024
2024-02-27,87.0,57085,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,15952893895.0,11017476621.0,0.6906,0.5455,2164528000.0,5.09,0.006018,2024
2024-02-28,96.0,62504,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,17620829124.0,12063424289.0,0.6846,0.5455,2164528000.0,5.573,0.005448,2024
2024-02-29,102.0,61198,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,18716743966.0,11811287882.0,0.6311,0.5455,2164528000.0,5.457,0.005129,2024
2024-03-01,107.0,62440,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,19751542279.0,12051042132.0,0.6101,0.5455,2164528000.0,5.568,0.00486,2024
2024-03-02,107.0,62029,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,19751542279.0,11971760597.0,0.6061,0.5455,2164528000.0,5.531,0.00486,2024
2024-03-03,107.0,63167,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,19751542279.0,12191302621.0,0.6172,0.5455,2164528000.0,5.632,0.00486,2024
2024-03-04,133.0,68330,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,24410782366.0,13187769914.0,0.5402,0.5455,2164528000.0,6.093,0.003933,2024
2024-03-05,105.0,63801,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,19232221408.0,12313631449.0,0.6403,0.5455,2164528000.0,5.689,0.004992,2024
2024-03-06,124.0,66106,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,22804147950.0,12758613304.0,0.5595,0.5455,2164528000.0,5.894,0.00421,2024
2024-03-07,130.0,66925,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,23788805774.0,12916618484.0,0.543,0.5455,2164528000.0,5.967,0.004036,2024
2024-03-08,142.0,68300,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,26086587341.0,13181918093.0,0.5053,0.5455,2164528000.0,6.09,0.00368,2024
2024-03-09,142.0,68498,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,26086587341.0,13220284382.0,0.5068,0.5455,2164528000.0,6.108,0.00368,2024
2024-03-10,142.0,69019,3000.0,193000.0,6090000000.0,4762528000.0,2598000000.0,96000000.0,26086587341.0,13320819289.0,0.5106,0.5455,2164528000.0,6.154,0.00368,2024
2024-03-11,148.0,72123,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,27159628683.0,14785400781.0,0.5444,0.5455,2164528000.0,6.831,0.003535,2024
2024-03-12,159.0,71481,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,29156394208.0,14653664257.0,0.5026,0.5455,2164528000.0,6.77,0.003293,2024
2024-03-13,176.0,73083,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,32318426625.0,14982117500.0,0.4636,0.5455,2164528000.0,6.922,0.00297,2024
2024-03-14,167.0,71396,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,30684342333.0,14636301718.0,0.477,0.5455,2164528000.0,6.762,0.003129,2024
2024-03-15,178.0,69403,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,32615047783.0,14227773554.0,0.4362,0.5455,2164528000.0,6.573,0.002943,2024
2024-03-16,178.0,65315,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,32615047783.0,13389599023.0,0.4105,0.5455,2164528000.0,6.186,0.002943,2024
2024-03-17,178.0,68390,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,32615047783.0,14020078125.0,0.4299,0.5455,2164528000.0,6.477,0.002943,2024
2024-03-18,150.0,67548,12000.0,205000.0,6910000000.0,4762528000.0,2598000000.0,96000000.0,27498704866.0,13847461718.0,0.5036,0.5455,2164528000.0,6.397,0.003491,2024
2024-03-19,141.0,61912,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,25938549000.0,13264564057.0,0.5114,0.5455,2164528000.0,6.128,0.003701,2024
2024-03-20,154.0,67913,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,28299458858.0,14550232544.0,0.5142,0.5455,2164528000.0,6.722,0.003392,2024
2024-03-21,159.0,65491,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,29265088008.0,14031268475.0,0.4795,0.5455,2164528000.0,6.482,0.00328,2024
2024-03-22,152.0,63778,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,27869072958.0,13664344583.0,0.4903,0.5455,2164528000.0,6.313,0.003445,2024
2024-03-23,152.0,64062,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,27869072958.0,13725070770.0,0.4925,0.5455,2164528000.0,6.341,0.003445,2024
2024-03-24,152.0,67234,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,27869072958.0,14404652387.0,0.5169,0.5455,2164528000.0,6.655,0.003445,2024
2024-03-25,185.0,69958,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,33962573916.0,14988395742.0,0.4413,0.5455,2164528000.0,6.925,0.002827,2024
2024-03-26,187.0,69987,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,34346665550.0,14994613898.0,0.4366,0.5455,2164528000.0,6.927,0.002795,2024
2024-03-27,191.0,69455,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,35118325075.0,14880529577.0,0.4237,0.5455,2164528000.0,6.875,0.002734,2024
2024-03-28,170.0,70744,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,31191401366.0,15156823227.0,0.4859,0.5455,2164528000.0,7.002,0.003078,2024
2024-03-29,170.0,69892,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,31191401366.0,14974258854.0,0.4801,0.5455,2164528000.0,6.918,0.003078,2024
2024-03-30,170.0,69645,9245.0,214246.0,7530000000.0,4762528000.0,2598000000.0,96000000.0,31191401366.0,14921227948.0,0.4784,0.5455,2164528000.0,6.894,0.003078,2024
2024-03-31,170.0,71333,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,31191401366.0,15282948843.0,0.49,0.6221,2400539000.0,6.366,0.002725,2024
2024-04-01,163.0,69702,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,29950377174.0,14933406494.0,0.4986,0.6221,2400539000.0,6.221,0.002838,2024
2024-04-02,157.0,65446,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,28890693599.0,14021752103.0,0.4853,0.6221,2400539000.0,5.841,0.002942,2024
2024-04-03,160.0,65980,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,29389884283.0,14136125154.0,0.481,0.6221,2400539000.0,5.889,0.002892,2024
2024-04-04,161.0,68508,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,29560248858.0,14677745738.0,0.4965,0.6221,2400539000.0,6.114,0.002875,2024
2024-04-05,143.0,67837,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,26331972083.0,14533943153.0,0.552,0.6221,2400539000.0,6.054,0.003228,2024
2024-04-06,143.0,68896,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,26331972083.0,14760715849.0,0.5606,0.6221,2400539000.0,6.149,0.003228,2024
2024-04-07,143.0,69362,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,26331972083.0,14860649891.0,0.5644,0.6221,2400539000.0,6.191,0.003228,2024
2024-04-08,151.0,71631,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,27685900674.0,15346732220.0,0.5543,0.6221,2400539000.0,6.393,0.00307,2024
2024-04-09,144.0,69139,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,26368937691.0,14812757541.0,0.5618,0.6221,2400539000.0,6.171,0.003223,2024
2024-04-10,156.0,70587,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,28655921916.0,15123171541.0,0.5278,0.6221,2400539000.0,6.3,0.002966,2024
2024-04-11,155.0,70060,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,28396260783.0,15010205316.0,0.5286,0.6221,2400539000.0,6.253,0.002993,2024
2024-04-12,147.0,67195,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,27074537141.0,14396445761.0,0.5317,0.6221,2400539000.0,5.997,0.003139,2024
2024-04-13,147.0,63821,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,27074537141.0,13673495230.0,0.505,0.6221,2400539000.0,5.696,0.003139,2024
2024-04-14,147.0,65738,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,27074537141.0,14084259211.0,0.5202,0.6221,2400539000.0,5.867,0.003139,2024
2024-04-15,133.0,63426,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,24445000474.0,13588811988.0,0.5559,0.6221,2400539000.0,5.661,0.003477,2024
2024-04-16,125.0,63811,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,22947244141.0,13671436460.0,0.5958,0.6221,2400539000.0,5.695,0.003704,2024
2024-04-17,118.0,61276,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,21739889395.0,13128286027.0,0.6039,0.6221,2400539000.0,5.469,0.00391,2024
2024-04-18,120.0,63512,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,22107878554.0,13607353473.0,0.6155,0.6221,2400539000.0,5.668,0.003845,2024
2024-04-19,117.0,63843,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,21484804637.0,13678229565.0,0.6366,0.6221,2400539000.0,5.698,0.003956,2024
2024-04-20,117.0,64994,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,21484804637.0,13924799093.0,0.6481,0.6221,2400539000.0,5.801,0.003956,2024
2024-04-21,117.0,64926,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,21484804637.0,13910273884.0,0.6474,0.6221,2400539000.0,5.795,0.003956,2024
2024-04-22,132.0,66837,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,24227794366.0,14319705522.0,0.591,0.6221,2400539000.0,5.965,0.003508,2024
2024-04-23,133.0,66407,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,24495505341.0,14227492704.0,0.5808,0.6221,2400539000.0,5.927,0.00347,2024
2024-04-24,126.0,64276,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,23160242441.0,13771068382.0,0.5946,0.6221,2400539000.0,5.737,0.00367,2024
2024-04-25,124.0,64481,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,22698014575.0,13814947804.0,0.6086,0.6221,2400539000.0,5.755,0.003745,2024
2024-04-26,128.0,63755,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,23466016350.0,13659322355.0,0.5821,0.6221,2400539000.0,5.69,0.003622,2024
2024-04-27,128.0,63419,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,23466016350.0,13587297202.0,0.579,0.6221,2400539000.0,5.66,0.003622,2024
2024-04-28,128.0,63113,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,23466016350.0,13521757175.0,0.5762,0.6221,2400539000.0,5.633,0.003622,2024
2024-04-29,129.0,63841,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,23659798899.0,13677704829.0,0.5781,0.6221,2400539000.0,5.698,0.003593,2024
2024-04-30,106.0,60636,9245.0,214246.0,7530000000.0,6351539000.0,3951000000.0,85000000.0,19488770662.0,12991203736.0,0.6666,0.6221,2400539000.0,5.412,0.004361,2024
2024-05-01,102.0,58254,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,18816107712.0,12489660112.0,0.6638,0.6221,2400539000.0,5.203,0.004517,2024
2024-05-02,112.0,59123,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,20667030941.0,12676064162.0,0.6133,0.6221,2400539000.0,5.281,0.004113,2024
2024-05-03,122.0,62889,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,22379615845.0,13483580825.0,0.6025,0.6221,2400539000.0,5.617,0.003798,2024
2024-05-04,122.0,63891,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,22379615845.0,13698331737.0,0.6121,0.6221,2400539000.0,5.706,0.003798,2024
2024-05-05,122.0,64031,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,22379615845.0,13728274875.0,0.6134,0.6221,2400539000.0,5.719,0.003798,2024
2024-05-06,126.0,63161,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,23217699824.0,13541921912.0,0.5833,0.6221,2400539000.0,5.641,0.003661,2024
2024-05-07,125.0,62334,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,23009826562.0,13364584637.0,0.5808,0.6221,2400539000.0,5.567,0.003694,2024
2024-05-08,123.0,61187,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,22564615608.0,13118694637.0,0.5814,0.6221,2400539000.0,5.465,0.003767,2024
2024-05-09,126.0,63049,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,23123095341.0,13517911625.0,0.5846,0.6221,2400539000.0,5.631,0.003676,2024
2024-05-10,118.0,60792,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,21601366787.0,13033971462.0,0.6034,0.6221,2400539000.0,5.43,0.003935,2024
2024-05-11,118.0,60793,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,21601366787.0,13034171625.0,0.6034,0.6221,2400539000.0,5.43,0.003935,2024
2024-05-12,118.0,61448,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,21601366787.0,13174535787.0,0.6099,0.6221,2400539000.0,5.488,0.003935,2024
2024-05-13,124.0,62901,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,22799572970.0,13486070712.0,0.5915,0.6221,2400539000.0,5.618,0.003728,2024
2024-05-14,129.0,61552,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,23745071933.0,13196917975.0,0.5558,0.6221,2400539000.0,5.497,0.00358,2024
2024-05-15,150.0,66267,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,27511696858.0,14207750325.0,0.5164,0.6221,2400539000.0,5.919,0.00309,2024
2024-05-16,143.0,65231,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,26349906225.0,13985651187.0,0.5308,0.6221,2400539000.0,5.826,0.003226,2024
2024-05-17,158.0,67051,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,28994448041.0,14375922000.0,0.4958,0.6221,2400539000.0,5.989,0.002932,2024
2024-05-18,158.0,66940,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,28994448041.0,14352108525.0,0.495,0.6221,2400539000.0,5.979,0.002932,2024
2024-05-19,158.0,66278,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,28994448041.0,14210081925.0,0.4901,0.6221,2400539000.0,5.92,0.002932,2024
2024-05-20,172.0,71448,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,31606419133.0,15318493075.0,0.4847,0.6221,2400539000.0,6.381,0.002689,2024
2024-05-21,165.0,70136,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,30292200858.0,15037272300.0,0.4964,0.6221,2400539000.0,6.264,0.002806,2024
2024-05-22,164.0,69122,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,30138123041.0,14819828825.0,0.4917,0.6221,2400539000.0,6.174,0.00282,2024
2024-05-23,154.0,67929,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,28254627691.0,14564098200.0,0.5155,0.6221,2400539000.0,6.067,0.003008,2024
2024-05-24,168.0,68526,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,30830549008.0,14691996175.0,0.4765,0.6221,2400539000.0,6.12,0.002757,2024
2024-05-25,168.0,69265,164.0,214400.0,7538000000.0,6351539000.0,3951000000.0,85000000.0,30830549008.0,14850618675.0,0.4817,0.6221,2400539000.0,6.186,0.002757,2024
